2023-11-06 16:16:13,382 - INFO - Epoch [1/50], Train Loss: 1.8722, Train Accuracy: 21.67%, Valid Loss: 1.3597, Valid Accuracy: 40.00%
2023-11-06 16:37:19,296 - INFO - Epoch [19/50], Train Loss: 0.8109, Train Accuracy: 67.78%, Valid Loss: 0.8037, Valid Accuracy: 66.67% Saved!
2023-11-06 16:38:29,222 - INFO - Epoch [20/50], Train Loss: 0.8468, Train Accuracy: 63.89%, Valid Loss: 0.8187, Valid Accuracy: 66.67%
2023-11-06 16:39:39,141 - INFO - Epoch [21/50], Train Loss: 0.8874, Train Accuracy: 58.89%, Valid Loss: 0.8228, Valid Accuracy: 56.67%
2023-11-06 16:40:49,052 - INFO - Epoch [22/50], Train Loss: 0.8281, Train Accuracy: 61.11%, Valid Loss: 0.8053, Valid Accuracy: 66.67%
2023-11-06 16:41:58,986 - INFO - Epoch [23/50], Train Loss: 0.7675, Train Accuracy: 67.78%, Valid Loss: 0.7966, Valid Accuracy: 61.67%
2023-11-06 16:41:59,651 - INFO - Epoch [23/50], Train Loss: 0.7675, Train Accuracy: 67.78%, Valid Loss: 0.7966, Valid Accuracy: 61.67% Saved!
2023-11-06 16:43:09,608 - INFO - Epoch [24/50], Train Loss: 0.8717, Train Accuracy: 64.44%, Valid Loss: 0.8325, Valid Accuracy: 60.00%
2023-11-06 16:44:19,568 - INFO - Epoch [25/50], Train Loss: 0.9460, Train Accuracy: 56.67%, Valid Loss: 0.8239, Valid Accuracy: 58.33%
2023-11-06 16:45:29,504 - INFO - Epoch [26/50], Train Loss: 0.8410, Train Accuracy: 63.33%, Valid Loss: 0.8258, Valid Accuracy: 56.67%
2023-11-06 16:46:39,471 - INFO - Epoch [27/50], Train Loss: 0.8106, Train Accuracy: 62.22%, Valid Loss: 0.7991, Valid Accuracy: 61.67%
2023-11-06 16:47:49,452 - INFO - Epoch [28/50], Train Loss: 0.8168, Train Accuracy: 67.78%, Valid Loss: 0.7946, Valid Accuracy: 63.33%
2023-11-06 16:47:49,551 - INFO - Epoch [28/50], Train Loss: 0.8168, Train Accuracy: 67.78%, Valid Loss: 0.7946, Valid Accuracy: 63.33% Saved!
2023-11-06 16:48:59,541 - INFO - Epoch [29/50], Train Loss: 0.7499, Train Accuracy: 66.11%, Valid Loss: 0.7979, Valid Accuracy: 58.33%
2023-11-06 16:50:09,509 - INFO - Epoch [30/50], Train Loss: 0.8134, Train Accuracy: 58.89%, Valid Loss: 0.7812, Valid Accuracy: 61.67%
2023-11-06 16:50:10,175 - INFO - Epoch [30/50], Train Loss: 0.8134, Train Accuracy: 58.89%, Valid Loss: 0.7812, Valid Accuracy: 61.67% Saved!
2023-11-06 16:51:20,142 - INFO - Epoch [31/50], Train Loss: 0.8775, Train Accuracy: 58.89%, Valid Loss: 0.7738, Valid Accuracy: 61.67%
2023-11-06 16:51:20,242 - INFO - Epoch [31/50], Train Loss: 0.8775, Train Accuracy: 58.89%, Valid Loss: 0.7738, Valid Accuracy: 61.67% Saved!
2023-11-06 16:52:30,235 - INFO - Epoch [32/50], Train Loss: 0.8401, Train Accuracy: 62.22%, Valid Loss: 0.7606, Valid Accuracy: 55.00%
2023-11-06 16:52:30,340 - INFO - Epoch [32/50], Train Loss: 0.8401, Train Accuracy: 62.22%, Valid Loss: 0.7606, Valid Accuracy: 55.00% Saved!
2023-11-06 16:53:40,326 - INFO - Epoch [33/50], Train Loss: 0.7836, Train Accuracy: 64.44%, Valid Loss: 0.7929, Valid Accuracy: 58.33%
2023-11-06 16:54:50,385 - INFO - Epoch [34/50], Train Loss: 0.7506, Train Accuracy: 65.56%, Valid Loss: 0.7767, Valid Accuracy: 63.33%
2023-11-06 16:56:00,460 - INFO - Epoch [35/50], Train Loss: 0.7672, Train Accuracy: 60.56%, Valid Loss: 0.7801, Valid Accuracy: 58.33%
2023-11-06 16:57:10,571 - INFO - Epoch [36/50], Train Loss: 0.7806, Train Accuracy: 62.78%, Valid Loss: 0.7823, Valid Accuracy: 55.00%
2023-11-06 16:58:20,645 - INFO - Epoch [37/50], Train Loss: 0.7339, Train Accuracy: 70.56%, Valid Loss: 0.8043, Valid Accuracy: 65.00%
2023-11-06 16:59:30,692 - INFO - Epoch [38/50], Train Loss: 0.6932, Train Accuracy: 66.67%, Valid Loss: 0.7678, Valid Accuracy: 66.67%
2023-11-06 17:00:40,717 - INFO - Epoch [39/50], Train Loss: 0.6513, Train Accuracy: 67.22%, Valid Loss: 0.7843, Valid Accuracy: 65.00%
2023-11-06 17:01:50,792 - INFO - Epoch [40/50], Train Loss: 0.6562, Train Accuracy: 71.11%, Valid Loss: 0.7994, Valid Accuracy: 58.33%
2023-11-06 17:03:00,899 - INFO - Epoch [41/50], Train Loss: 0.7909, Train Accuracy: 66.11%, Valid Loss: 0.7599, Valid Accuracy: 65.00%
2023-11-06 17:03:01,005 - INFO - Epoch [41/50], Train Loss: 0.7909, Train Accuracy: 66.11%, Valid Loss: 0.7599, Valid Accuracy: 65.00% Saved!
2023-11-06 17:04:11,071 - INFO - Epoch [42/50], Train Loss: 0.6724, Train Accuracy: 71.67%, Valid Loss: 0.7873, Valid Accuracy: 63.33%
2023-11-06 17:05:21,155 - INFO - Epoch [43/50], Train Loss: 0.7411, Train Accuracy: 68.33%, Valid Loss: 0.7700, Valid Accuracy: 68.33%
2023-11-06 17:06:31,199 - INFO - Epoch [44/50], Train Loss: 0.7577, Train Accuracy: 65.00%, Valid Loss: 0.7726, Valid Accuracy: 63.33%
2023-11-06 17:07:41,239 - INFO - Epoch [45/50], Train Loss: 0.7392, Train Accuracy: 65.00%, Valid Loss: 0.7732, Valid Accuracy: 63.33%
2023-11-06 17:08:51,215 - INFO - Epoch [46/50], Train Loss: 0.6859, Train Accuracy: 66.11%, Valid Loss: 0.8076, Valid Accuracy: 56.67%
2023-11-06 17:10:01,238 - INFO - Epoch [47/50], Train Loss: 0.8282, Train Accuracy: 67.22%, Valid Loss: 0.8261, Valid Accuracy: 61.67%
2023-11-06 17:11:11,334 - INFO - Epoch [48/50], Train Loss: 0.6522, Train Accuracy: 70.00%, Valid Loss: 0.8152, Valid Accuracy: 56.67%
2023-11-06 17:12:21,445 - INFO - Epoch [49/50], Train Loss: 0.6546, Train Accuracy: 71.11%, Valid Loss: 0.7708, Valid Accuracy: 58.33%
2023-11-06 17:13:31,547 - INFO - Epoch [50/50], Train Loss: 0.6796, Train Accuracy: 63.33%, Valid Loss: 0.7561, Valid Accuracy: 65.00%
2023-11-06 17:13:31,650 - INFO - Epoch [50/50], Train Loss: 0.6796, Train Accuracy: 63.33%, Valid Loss: 0.7561, Valid Accuracy: 65.00% Saved!
